2021-03-19 16:56:36,079 INFO    MainThread:21024 [wandb_init.py:_resume_backend():256] resuming backend
2021-03-19 16:56:36,097 INFO    MainThread:21024 [wandb_init.py:_pause_backend():247] pausing backend
2021-03-19 16:56:36,097 INFO    MainThread:21024 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-03-19 16:57:11,373 INFO    MainThread:21024 [wandb_init.py:_resume_backend():256] resuming backend
2021-03-19 16:57:11,375 INFO    MainThread:21024 [wandb_init.py:_pause_backend():247] pausing backend
2021-03-19 16:57:11,377 INFO    MainThread:21024 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-03-19 16:57:35,278 INFO    MainThread:21024 [wandb_init.py:_resume_backend():256] resuming backend
2021-03-19 16:57:35,280 INFO    MainThread:21024 [wandb_init.py:_pause_backend():247] pausing backend
2021-03-19 16:57:35,280 INFO    MainThread:21024 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-03-19 16:57:40,622 INFO    MainThread:21024 [wandb_init.py:_resume_backend():256] resuming backend
2021-03-19 16:57:40,640 INFO    MainThread:21024 [wandb_init.py:_pause_backend():247] pausing backend
2021-03-19 16:57:40,640 INFO    MainThread:21024 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-03-19 16:57:48,810 INFO    MainThread:21024 [wandb_init.py:_resume_backend():256] resuming backend
2021-03-19 16:57:50,143 INFO    MainThread:21024 [wandb_init.py:_pause_backend():247] pausing backend
2021-03-19 16:57:50,143 INFO    MainThread:21024 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-03-19 16:59:27,853 INFO    MainThread:21024 [wandb_init.py:_resume_backend():256] resuming backend
2021-03-19 16:59:27,856 INFO    MainThread:21024 [wandb_init.py:_pause_backend():247] pausing backend
2021-03-19 16:59:27,856 INFO    MainThread:21024 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-03-19 16:59:51,881 INFO    MainThread:21024 [wandb_init.py:_resume_backend():256] resuming backend
2021-03-19 16:59:52,369 INFO    MainThread:21024 [wandb_init.py:_pause_backend():247] pausing backend
2021-03-19 16:59:52,369 INFO    MainThread:21024 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-03-19 16:59:57,114 INFO    MainThread:21024 [wandb_init.py:_resume_backend():256] resuming backend
2021-03-19 17:00:05,250 INFO    MainThread:21024 [wandb_init.py:_pause_backend():247] pausing backend
2021-03-19 17:00:05,250 INFO    MainThread:21024 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-03-19 17:00:14,905 INFO    MainThread:21024 [wandb_init.py:_resume_backend():256] resuming backend
2021-03-19 17:00:15,426 INFO    MainThread:21024 [wandb_init.py:_pause_backend():247] pausing backend
2021-03-19 17:00:15,426 INFO    MainThread:21024 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-03-19 17:00:17,358 INFO    MainThread:21024 [wandb_init.py:_resume_backend():256] resuming backend
2021-03-19 17:00:17,359 INFO    MainThread:21024 [wandb_init.py:_pause_backend():247] pausing backend
2021-03-19 17:00:17,359 INFO    MainThread:21024 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-03-19 17:00:19,032 INFO    MainThread:21024 [wandb_init.py:_resume_backend():256] resuming backend
2021-03-19 17:00:21,126 INFO    MainThread:21024 [wandb_init.py:_pause_backend():247] pausing backend
2021-03-19 17:00:21,126 INFO    MainThread:21024 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-03-19 17:00:22,563 INFO    MainThread:21024 [wandb_init.py:_resume_backend():256] resuming backend
2021-03-19 18:14:46,855 INFO    MainThread:21024 [wandb_init.py:_pause_backend():247] pausing backend
2021-03-19 18:14:46,855 INFO    MainThread:21024 [jupyter.py:save_ipynb():265] not saving jupyter notebook
